time,H2O_ppm,d18O,dD,d_excess,met_temp,met_pressure,met_rh,met_vapor_pressure,met_wspd,met_wdir,rad_sw_down,rad_sw_up,rad_lw_down,rad_lw_up,rad_net,isen_225_ipv,isen_225_gph,isen_500_ipv,isen_500_gph,isen_825_ipv,isen_825_gph,flux_2m_h2o,flux_2m_h2o_density,flux_2m_co2_density,flux_3m_h2o,flux_3m_h2o_density,flux_3m_co2_density,flux_5m_h2o,flux_5m_h2o_density,flux_5m_co2_density,flux_10m_h2o,flux_10m_h2o_density,flux_10m_co2_density,flux_15m_h2o,flux_15m_h2o_density,flux_20m_h2o,flux_20m_h2o_density,flux_20m_co2_density
2022-11-21 00:00:00,,,,,-2.7009656711280954,71.88249973458133,31.3506376238711,0.15006907155771287,2.2198436190481794,64.25548588710167,-3.8090971206168636,-1.2686805825933558,195.62722703620983,266.5132359501996,-73.43472131888898,7.439929251852132e-07,11142.41146237775,3.8952535210012824e-07,5703.670769151907,1.1690877161144958e-05,1775.9472385616177,,,,0.08540276928,39.36145508,27.35845284,0.06535561728,48.5895372,22.544826529999995,0.049810092864,21.749494910240173,22.505514370000004,,,,,
2022-11-21 06:00:00,,,,,-10.545745428500979,71.93663967060337,57.564723815280615,0.14211413507441542,1.1344672289579523,118.40661211975596,-3.980215339378762,-2.4203518528528933,180.58362416198565,235.8303927656909,-56.807568360109606,8.681983065503292e-07,11163.112655323172,3.3887201322118387e-07,5716.349899442911,4.427619591639747e-05,1788.8493656532924,0.0089980067437,89.82508019999999,37.05793639000001,0.007010067887500001,89.1916936,43.7318054,-0.0017109543515000008,96.9411326,46.65150801,-0.008252518184000001,46.937616884708405,45.549986170000004,0.0054527201205,30.943653150000003,-0.003339136287,45.97476758999999,53.79305395
2022-11-21 12:00:00,,,,,-12.878462221243161,71.94090933559877,63.236135578151966,0.1277629753615727,1.030198929423443,102.45018837609402,1.6903356577781286,1.9082837394710117,176.40461194927374,227.79197991354633,-51.60812656408383,7.732747016150292e-07,11172.886966074504,3.5215599268902866e-07,5720.648466683153,6.263487779778326e-05,1795.0084547325125,0.0096353284907,85.2026856,38.41283989,0.006496505603699999,81.7287237,43.726958659999994,0.0058089931300000005,89.2977876,47.032447340000004,-0.000990392788000001,40.02622109651566,45.75095145,0.0121241139304,31.77054441,0.012051363152,40.24242412999999,55.338512550000004
2022-11-21 18:00:00,2172.0963499009645,-30.51612468452188,-263.69361249129986,-19.56461501512481,-1.5469169112172112,71.97364023956536,29.13034932977427,0.14778305517344256,0.9322338822827375,188.83999341832958,444.25965796807895,386.3236650399346,194.46008739421308,290.5638287487864,-38.154126068095636,7.105460527101495e-07,11192.282230234981,1.2361117296910696e-07,5733.2044501286855,4.865960494562917e-06,1792.3948745692082,0.7857686901000001,80.63548109999999,36.477211569999994,0.7675190303999999,78.2054861,41.27795441000001,0.7559500146,87.14343110000002,44.987475290000006,0.6629741339999999,45.5235712826252,43.768068230000004,0.50998652448,31.11528488,0.63111095792,40.613060739999995,54.109647839999994
2022-11-22 00:00:00,2990.5871624413476,-27.381723561371366,-233.91488742554242,-14.86109893457149,-2.314140085852067,71.87338053042384,41.239878617732174,0.19768734141870337,0.9233409619994042,196.0498670112102,72.07799891119636,71.38838451314317,203.82367684716513,272.7518469697553,-68.24903623341197,2.19942820611497e-06,11191.53144528438,1.9472781700631043e-08,5731.556518136294,8.468245590857424e-06,1775.9931140730023,0.14634556746299998,102.0952312,36.613813140000005,0.10171701159299999,101.9048522,41.61484858,0.066101123839,109.3965867,44.90842513,0.05846079273499999,62.43199729919434,44.26306091000001,0.059073847578766,31.77582521,0.054931381545000005,55.15614565,53.43425908
2022-11-22 06:00:00,2265.7859989283015,-25.74384833623742,-237.27517636678704,-31.32438967688771,-9.42335621641866,71.95217277491606,57.08622055312327,0.1565125545034038,1.4135871416369836,173.32602281623798,-4.038952361940794,-2.563593179228819,184.73060704960585,239.08034967656727,-55.82498553158832,4.556657863663033e-06,11184.693455367043,3.491132627198118e-07,5730.46138881643,4.47001673202837e-05,1786.343220220157,0.032772363791100004,98.89198660000001,37.94708555,0.022298934983727,96.56660690000001,43.19420803,0.012317393040000003,103.8977138,46.44733032,0.011481524084000001,53.45197415351868,45.26939702,0.014071878057265001,31.63750098,-0.006307632183999999,50.50494877,54.84917917
2022-11-22 12:00:00,1754.1068089745572,-26.42115768659267,-243.76666186784323,-32.397400375101874,-12.129510770940207,71.91917480685174,57.133880132364,0.12323977741799669,1.0197961482781146,101.7585189776089,1.2889785548764334,1.5872441691664259,174.24407008040927,228.4771926778495,-54.53334297341062,3.95805206634508e-06,11169.19946358243,4.845447224241915e-07,5716.530672010353,6.015703662529553e-05,1790.9206498068481,0.0141235586575,80.0962498,38.30968091,0.004410110850100001,76.59033713,43.58915047000001,0.0014805463570000009,83.173172,46.80576093,0.0006581293868000004,33.62370282411575,45.43960252,0.014996442242999999,31.57909635,0.0047134017235,31.73505122,55.636613
2022-11-22 18:00:00,1920.0861785716274,-31.152143921380713,-250.99557204026644,-1.778420669220755,-1.4283822427948327,71.8795148892512,25.983629512368083,0.13345104975920458,0.9195382886154814,179.92640256818606,432.60656172024824,373.78976471159666,192.71170005197985,289.3912971364347,-37.85241778730706,3.135752494752502e-06,11171.210428732282,4.6589093401887475e-07,5714.988118128455,4.957349568917099e-06,1784.0860585168825,0.8784083673,72.5044063,36.40344837,0.8174771054,70.06475004999999,41.20139946,0.8585086576,78.46421365,44.87037358,0.6772731726584,36.57277074456215,43.69346288,0.53112146474,31.03748703,0.6581338712833,31.12078395,53.984688469999995
2022-11-23 00:00:00,2577.5465091272763,-31.04971571316665,-229.08619957696553,19.311526128367678,-1.664407007567271,71.70080311612395,31.719696517705582,0.15849114341010162,0.8613785097177684,192.9954694935955,60.18687604114485,57.591224917782945,206.96848431903922,271.38357987601995,-61.822281511369546,4.466875769917143e-06,11160.0695974486,1.737979860222841e-07,5703.227337894041,7.968733418741565e-06,1759.6715381347424,0.19620734189,87.81376467000001,36.37562524,0.16701443177,86.56577064,41.344808109999995,0.133516730358,92.34720053999999,44.638562730000004,0.1096403692077,45.9730313718319,44.09234886,0.099259501776,31.60311846,0.1239253779392,38.498254579999994,53.309117060000005
2022-11-23 06:00:00,2058.564932013795,-31.430619720470535,-235.02883200676928,16.416125756995015,-9.729382971098719,71.64138467250078,51.97359752921891,0.13820847397232522,1.487133174082325,185.05678497170487,-4.074171513236229,-2.5524595567021797,183.31992328777702,237.99090996678925,-56.19391435477702,3.823924140856961e-06,11141.726429692255,1.74326076105876e-07,5691.424776717374,4.6877212895397e-05,1754.705907594307,0.03577510061,88.9450583,37.746130539999996,0.0235051924025,86.04977170000001,42.981618229999995,0.004340380422800001,92.48136579999999,46.18318735,-0.009060670183,42.03763347864151,45.10798957,0.018668309778,31.45624746,0.0260101357327,38.45709255,54.67089137
