time,H2O_ppm,d18O,dD,d_excess,met_temp,met_pressure,met_rh,met_vapor_pressure,met_wspd,rad_sw_down,rad_sw_up,rad_lw_down,rad_lw_up,rad_net,isen_225_ipv,isen_225_gph,isen_500_ipv,isen_500_gph,isen_825_ipv,isen_825_gph,flux_2m_h2o,flux_2m_h2o_density,flux_2m_co2_density,flux_3m_h2o,flux_3m_h2o_density,flux_3m_co2_density,flux_5m_h2o,flux_5m_h2o_density,flux_5m_co2_density,flux_10m_h2o,flux_10m_h2o_density,flux_10m_co2_density,flux_15m_h2o,flux_15m_h2o_density,flux_20m_h2o,flux_20m_h2o_density,flux_20m_co2_density,met_wdir_sin,met_wdir_cos,met_temp__t0,met_temp__t1,met_rh__t0,met_rh__t1,rad_sw_down__t0,rad_sw_down__t1,rad_lw_down__t0,rad_lw_down__t1,rad_lw_up__t0,rad_lw_up__t1,rad_net__t0,rad_net__t1,met_wspd__t0,met_wspd__t1,met_wspd__t2,met_wdir_sin__t0,met_wdir_cos__t0,met_wdir_sin__t1,met_wdir_cos__t1,met_wdir_sin__t2,met_wdir_cos__t2,flux_3m_h2o__t0,flux_3m_h2o__t1,flux_10m_h2o__t0,flux_10m_h2o__t1,flux_20m_h2o__t0,flux_20m_h2o__t1,flux_3m_co2_density__t0,flux_3m_co2_density__t1,flux_10m_co2_density__t0,flux_10m_co2_density__t1,flux_20m_co2_density__t0,flux_20m_co2_density__t1,isen_225_gph__t0,isen_225_gph__t1,isen_225_gph__t2,isen_500_gph__t0,isen_500_gph__t1,isen_500_gph__t2
2022-11-21 00:00:00,,,,,0.3927840405357031,0.880009764393468,-2.09191345714212,-0.7510568592014255,0.6639965234322417,-0.6991039646736892,-0.6760084609607834,-1.06151365687631,-0.4792783632817383,-1.164351961581719,-0.8744022680768511,0.2717260942160244,0.3099728717020475,0.6760267269666929,1.9092654008546783,0.8164637347815328,,,,0.1380506638405957,-1.252880749551826,-4.37059000457426,0.1734109034207922,-1.0098080439723924,-4.996484769181179,0.0271571047996852,-0.8691006101144727,-5.48347991398113,,,,,,2.3454846839692536,3.3764422973656427,0.3927840405357031,0.3927840405357031,-2.09191345714212,-2.09191345714212,-0.6991039646736892,-0.6991039646736892,-1.06151365687631,-1.06151365687631,-0.4792783632817383,-0.4792783632817383,-1.164351961581719,-1.164351961581719,0.6639965234322417,0.6639965234322417,0.6639965234322417,2.3454846839692536,3.3764422973656427,2.3454846839692536,3.3764422973656427,2.3454846839692536,3.3764422973656427,0.1380506638405957,0.1380506638405957,0.0271571047996852,0.0271571047996852,,,-4.37059000457426,-4.37059000457426,-5.48347991398113,-5.48347991398113,,,0.2717260942160244,0.2717260942160244,0.2717260942160244,0.6760267269666929,0.6760267269666929,0.6760267269666929
2022-11-21 06:00:00,,,,,-0.7976769971378852,0.9684712011413038,-0.6504712165193319,-0.8082106107336582,-0.5400518615862725,-0.7016564212300083,-0.6974687240035624,-1.377863686763026,-1.4761420286895208,-0.6685723339170357,-0.8413674718723216,0.3941927250620708,0.0577194792793181,0.7907177938782948,8.346368101120055,1.0423640819116775,-0.3175275262109694,-0.1366832282558492,-0.1496391116693275,-0.4602301430903612,-0.410262733423589,0.8897919901908001,-0.53931777670916,-0.2396626027735415,0.7183876551316872,-0.6238868919144287,-0.4264111155795462,0.6880208217948649,-0.4389033854852194,0.5594174599737786,-0.4210757167883893,0.1731208890172033,0.5902687788635613,2.290507854496729,1.0103583969667496,-0.7976769971378852,-0.7976769971378852,-0.6504712165193319,-0.6504712165193319,-0.7016564212300083,-0.7016564212300083,-1.377863686763026,-1.377863686763026,-1.4761420286895208,-1.4761420286895208,-0.6685723339170357,-0.6685723339170357,-0.5400518615862725,-0.5400518615862725,-0.5400518615862725,2.290507854496729,1.0103583969667496,2.290507854496729,1.0103583969667496,2.290507854496729,1.0103583969667496,-0.4602301430903612,-0.4602301430903612,-0.6238868919144287,-0.6238868919144287,-0.4210757167883893,-0.4210757167883893,0.8897919901908001,0.8897919901908001,0.6880208217948649,0.6880208217948649,0.5902687788635613,0.5902687788635613,0.3941927250620708,0.3941927250620708,0.3941927250620708,0.7907177938782948,0.7907177938782948,0.7907177938782948
2022-11-21 12:00:00,,,,,-1.1516714417972784,0.9754475799048792,-0.3386155058424246,-0.911319242480672,-0.6557205630702951,-0.6170725868764321,-0.6168088509768852,-1.465743608178231,-1.737304322276955,-0.5135381362953227,-0.8666142197150652,0.4520167794397048,0.1238736353487939,0.8296011598237016,11.973054143371282,1.150202142342745,-0.3112416023216853,-0.2132920732404858,0.0840333336500618,-0.4641495699260661,-0.5364598594726405,0.8882348439841264,-0.4594019242546011,-0.3614059963174913,0.8086953847194116,-0.5424581883629758,-0.5478811605121223,0.7418409910809937,-0.2830867479142084,0.6971948944161317,-0.1344756732310159,0.0396830744353355,0.7256230436173894,2.5424076623933427,1.6866702931495663,-1.1516714417972784,-1.1516714417972784,-0.3386155058424246,-0.3386155058424246,-0.6170725868764321,-0.6170725868764321,-1.465743608178231,-1.465743608178231,-1.737304322276955,-1.737304322276955,-0.5135381362953227,-0.5135381362953227,-0.6557205630702951,-0.6557205630702951,-0.6557205630702951,2.5424076623933427,1.6866702931495663,2.5424076623933427,1.6866702931495663,2.5424076623933427,1.6866702931495663,-0.4641495699260661,-0.4641495699260661,-0.5424581883629758,-0.5424581883629758,-0.1344756732310159,-0.1344756732310159,0.8882348439841264,0.8882348439841264,0.7418409910809937,0.7418409910809937,0.7256230436173894,0.7256230436173894,0.4520167794397048,0.4520167794397048,0.4520167794397048,0.8296011598237016,0.8296011598237016,0.8296011598237016
2022-11-21 18:00:00,-0.8409835574915034,-0.1221910641022348,-0.8432591005112441,-1.4008697918923712,0.5679132508820128,1.0289279310778188,-2.2140011511438384,-0.7674811779498563,-0.7643968323119944,5.984439376782445,6.546394237816842,-1.0860572893900526,0.3021082229696287,-0.1123738856844253,-0.8832981033760046,0.5667576382088138,-1.014278505673362,0.943178282579058,0.5610297173703854,1.1044415741862066,7.343785488743933,-0.2889862300209638,-0.2497933947950751,5.343855029228167,-0.5960370071049736,0.1014260450778232,7.512483429916878,-0.3957206414386346,0.3239022211837585,6.902438129494653,-0.4512634302328607,0.2108084138366819,11.344955156870258,0.5880149075127723,11.39357821016179,0.0483107743607745,0.6179966864286708,-0.3958373874396477,-0.3217934466373193,0.5679132508820128,0.5679132508820128,-2.2140011511438384,-2.2140011511438384,5.984439376782445,5.984439376782445,-1.0860572893900526,-1.0860572893900526,0.3021082229696287,0.3021082229696287,-0.1123738856844253,-0.1123738856844253,-0.7643968323119944,-0.7643968323119944,-0.7643968323119944,-0.3958373874396477,-0.3217934466373193,-0.3958373874396477,-0.3217934466373193,-0.3958373874396477,-0.3217934466373193,5.343855029228167,5.343855029228167,6.902438129494653,6.902438129494653,11.39357821016179,11.39357821016179,0.1014260450778232,0.1014260450778232,0.2108084138366819,0.2108084138366819,0.6179966864286708,0.6179966864286708,0.5667576382088138,0.5667576382088138,0.5667576382088138,0.943178282579058,0.943178282579058,0.943178282579058
2022-11-22 00:00:00,-0.4208292966503306,0.3437656435386277,-0.2191833721910553,-1.1854367792197908,0.451485597735393,0.865109526952485,-1.5481306377768127,-0.4089343583185866,-0.7742620794308818,0.4328533289909129,0.6778845891970383,-0.8891515462609428,-0.2765903460530221,-1.0097279542584092,-0.4873014245710463,0.5623160534348086,-1.532887210653286,0.9282716545953318,1.2726470961859695,0.8172669584572035,1.0371356672612992,0.0666750259046859,-0.2262345045151619,0.262558403491249,-0.1952861088594481,0.2096624016526361,0.1813335374976284,-0.0412718131042407,0.3051621229294065,0.1241556054998032,-0.1540923043250418,0.3433715602318946,0.8134681610595429,0.6980747865023093,0.6640309111643558,0.3868455256732751,0.5588448275352659,-0.7150945094528689,-0.2513377132832001,0.451485597735393,0.451485597735393,-1.5481306377768127,-1.5481306377768127,0.4328533289909129,0.4328533289909129,-0.8891515462609428,-0.8891515462609428,-0.2765903460530221,-0.2765903460530221,-1.0097279542584092,-1.0097279542584092,-0.7742620794308818,-0.7742620794308818,-0.7742620794308818,-0.7150945094528689,-0.2513377132832001,-0.7150945094528689,-0.2513377132832001,-0.7150945094528689,-0.2513377132832001,0.262558403491249,0.262558403491249,0.1241556054998032,0.1241556054998032,0.6640309111643558,0.6640309111643558,0.2096624016526361,0.2096624016526361,0.3433715602318946,0.3433715602318946,0.5588448275352659,0.5588448275352659,0.5623160534348086,0.5623160534348086,0.5623160534348086,0.9282716545953318,0.9282716545953318,0.9282716545953318
2022-11-22 06:00:00,-0.792890036302947,0.5872504170072028,-0.2896052846047919,-1.939497414365859,-0.6273521865740994,0.9938513701185192,-0.6767828265946596,-0.7047624325830064,-0.230413764465182,-0.7025325622944834,-0.7001378854405158,-1.2906573059906272,-1.370553249347544,-0.639274200311019,0.13964887732822,0.5218630423864491,0.1087208542301475,0.918365490117284,8.430121999287811,0.998484563497291,-0.0830403152848038,0.0135863369794103,0.0037073506218094,-0.3435479063398624,-0.2855546244814734,0.7170743066731459,-0.3902359722047505,-0.1288580005016249,0.6699840848929143,-0.4026131751871041,-0.3119191526824026,0.6128767195257998,-0.2375948963345323,0.6750270673492318,-0.4763546930654166,0.2785747021980185,0.6827662761378814,0.3058497865715583,-0.3350583577626426,-0.6273521865740994,-0.6273521865740994,-0.6767828265946596,-0.6767828265946596,-0.7025325622944834,-0.7025325622944834,-1.2906573059906272,-1.2906573059906272,-1.370553249347544,-1.370553249347544,-0.639274200311019,-0.639274200311019,-0.230413764465182,-0.230413764465182,-0.230413764465182,0.3058497865715583,-0.3350583577626426,0.3058497865715583,-0.3350583577626426,0.3058497865715583,-0.3350583577626426,-0.3435479063398624,-0.3435479063398624,-0.4026131751871041,-0.4026131751871041,-0.4763546930654166,-0.4763546930654166,0.7170743066731459,0.7170743066731459,0.6128767195257998,0.6128767195257998,0.6827662761378814,0.6827662761378814,0.5218630423864491,0.5218630423864491,0.5218630423864491,0.918365490117284,0.918365490117284,0.918365490117284
2022-11-22 12:00:00,-1.0555492971632738,0.4865623357610203,-0.4256479974142142,-1.9886440364645748,-1.0380165594078996,0.9399346520872895,-0.6741621542513143,-0.9438170169055268,-0.6672607549816859,-0.6230593635980397,-0.6227911080703739,-1.511177370987662,-1.7150422488537098,-0.600760687615445,-0.0195617808888991,0.4302018044461727,0.783168894720384,0.7923530005645878,11.483566278543249,1.078629715164922,-0.2669740508707952,-0.2979231319186434,0.0662420952974744,-0.4800726075888523,-0.6233488093614837,0.8439602387222769,-0.5054011170042133,-0.4589590293542331,0.7549557642515214,-0.5239736516536917,-0.660407516412429,0.6584591645303813,-0.216000835671223,0.6652956304962716,-0.2711223151002983,-0.1583520322997697,0.7517312598015914,2.5489888647600725,1.7173574825150524,-1.0380165594078996,-1.0380165594078996,-0.6741621542513143,-0.6741621542513143,-0.6230593635980397,-0.6230593635980397,-1.511177370987662,-1.511177370987662,-1.7150422488537098,-1.7150422488537098,-0.600760687615445,-0.600760687615445,-0.6672607549816859,-0.6672607549816859,-0.6672607549816859,2.5489888647600725,1.7173574825150524,2.5489888647600725,1.7173574825150524,2.5489888647600725,1.7173574825150524,-0.4800726075888523,-0.4800726075888523,-0.5239736516536917,-0.5239736516536917,-0.2711223151002983,-0.2711223151002983,0.8439602387222769,0.8439602387222769,0.6584591645303813,0.6584591645303813,0.7517312598015914,0.7517312598015914,0.4302018044461727,0.4302018044461727,0.4302018044461727,0.7923530005645878,0.7923530005645878,0.7923530005645878
2022-11-22 18:00:00,-0.9703474374973168,-0.2167410013818369,-0.5771449930328709,-0.5862168032993441,0.5859011241856295,0.8751327045782124,-2.38703082805474,-0.8704521920018038,-0.7784805264032583,5.810617897489342,6.312837314982874,-1.1228239065756689,0.2640135081524049,-0.1033777081979044,-0.2382680758019957,0.4420985162588891,0.6902731150754831,0.7783995868506403,0.5790832727680976,0.9589644433903048,8.25749345924419,-0.4237458736289943,-0.2625149113595996,5.72512722539944,-0.7336950048189816,0.0768306985161177,8.602392821184713,-0.5339634377102758,0.2961413975351721,7.062770279725349,-0.6085766816890259,0.1908284821457389,11.83858143953558,0.5750521532829949,11.89679567738338,-0.1726509804786302,0.6070525021907679,0.0070356871901382,-0.3526740008056176,0.5859011241856295,0.5859011241856295,-2.38703082805474,-2.38703082805474,5.810617897489342,5.810617897489342,-1.1228239065756689,-1.1228239065756689,0.2640135081524049,0.2640135081524049,-0.1033777081979044,-0.1033777081979044,-0.7784805264032583,-0.7784805264032583,-0.7784805264032583,0.0070356871901382,-0.3526740008056176,0.0070356871901382,-0.3526740008056176,0.0070356871901382,-0.3526740008056176,5.72512722539944,5.72512722539944,7.062770279725349,7.062770279725349,11.89679567738338,11.89679567738338,0.0768306985161177,0.0768306985161177,0.1908284821457389,0.1908284821457389,0.6070525021907679,0.6070525021907679,0.4420985162588891,0.4420985162588891,0.4420985162588891,0.7783995868506403,0.7783995868506403,0.7783995868506403
2022-11-23 00:00:00,-0.6328546336872891,-0.2015141338579363,-0.1179880765806111,0.3797564596589529,0.550083893482169,0.5831282920101238,-2.071619899130364,-0.6905468849170664,-0.8429993315792248,0.2554813650278435,0.420788070593335,-0.823019786068048,-0.3210443668918257,-0.8180983907916192,0.1157696127012491,0.3761902337877386,-0.7643484096967731,0.6720155997916145,1.1739704137176077,0.5314962755329066,1.528923873937344,-0.1700175869566318,-0.2673134072108094,0.7608980772117271,-0.454666494288043,0.1229046029036962,0.8977714749913539,-0.3128348694571401,0.2411869470264786,0.6980215652889122,-0.4433640219361158,0.2976534569347357,1.75204167268653,0.6692982180743433,1.948828876957972,-0.000917802786393,0.547884646455742,-0.5809425787394492,-0.2860883924604997,0.550083893482169,0.550083893482169,-2.071619899130364,-2.071619899130364,0.2554813650278435,0.2554813650278435,-0.823019786068048,-0.823019786068048,-0.3210443668918257,-0.3210443668918257,-0.8180983907916192,-0.8180983907916192,-0.8429993315792248,-0.8429993315792248,-0.8429993315792248,-0.5809425787394492,-0.2860883924604997,-0.5809425787394492,-0.2860883924604997,-0.5809425787394492,-0.2860883924604997,0.7608980772117271,0.7608980772117271,0.6980215652889122,0.6980215652889122,1.948828876957972,1.948828876957972,0.1229046029036962,0.1229046029036962,0.2976534569347357,0.2976534569347357,0.547884646455742,0.547884646455742,0.3761902337877386,0.3761902337877386,0.3761902337877386,0.6720155997916145,0.6720155997916145,0.6720155997916145
2022-11-23 06:00:00,-0.8992624144240368,-0.2581389148598436,-0.2425284205201013,0.2471397503258914,-0.6737923594278885,0.4860420876583786,-0.9579122443140304,-0.8362715744719181,-0.1488264161509523,-0.7030579029290602,-0.6999304213192767,-1.3203223971224796,-1.4059483675834714,-0.6502747242761688,-0.0552356674398467,0.2676734946758368,-0.7617185235325219,0.5652536766491569,8.860188866376651,0.4445542035137732,-0.053424230172371,-0.1512681927935337,-0.0309502088175771,-0.3343419388320376,-0.4633919191718223,0.6487740882485619,-0.4750091391600534,-0.3106978817837972,0.6073647908776224,-0.6329485324070773,-0.5125299290210583,0.5696504653039642,-0.130240937633,0.6448264277037654,0.1254629236606798,-0.0018759748438211,0.6671514844614317,-0.2254624870171544,-0.3425570873954432,-0.6737923594278885,-0.6737923594278885,-0.9579122443140304,-0.9579122443140304,-0.7030579029290602,-0.7030579029290602,-1.3203223971224796,-1.3203223971224796,-1.4059483675834714,-1.4059483675834714,-0.6502747242761688,-0.6502747242761688,-0.1488264161509523,-0.1488264161509523,-0.1488264161509523,-0.2254624870171544,-0.3425570873954432,-0.2254624870171544,-0.3425570873954432,-0.2254624870171544,-0.3425570873954432,-0.3343419388320376,-0.3343419388320376,-0.6329485324070773,-0.6329485324070773,0.1254629236606798,0.1254629236606798,0.6487740882485619,0.6487740882485619,0.5696504653039642,0.5696504653039642,0.6671514844614317,0.6671514844614317,0.2676734946758368,0.2676734946758368,0.2676734946758368,0.5652536766491569,0.5652536766491569,0.5652536766491569
