window_idx,timestamp,te_bits,surr_mean,surr_std,surr_p95,surr_p99,p_value,sig95,sig99,n_valid_surrogates,h_target_bits,pct_h,surr_p95_pct
0,2022-12-06 00:00:00,0.08246636068159593,0.025982621936087056,0.03728158552829958,0.1042984685483878,0.152050993704472,0.0955,False,False,2000,1.8028594370912092,4.574198020376441,5.785169181945003
1,2022-12-06 06:00:00,0.08554189709199071,0.02486427823914457,0.03793668231018023,0.10423463935503796,0.14958164828035536,0.0895,False,False,2000,1.8135288308444788,4.716875499142613,5.747614131201905
2,2022-12-06 12:00:00,0.08969288587147774,0.025180865078541673,0.037149214524724104,0.10463332578917661,0.15147707750602848,0.0805,False,False,2000,1.8245915257239504,4.915778935007929,5.734616450531898
3,2022-12-06 18:00:00,0.08917538491512575,0.02542549604149039,0.037135545673544164,0.10420433793967405,0.15128152894556113,0.0775,False,False,2000,1.8198242175922845,4.900219705456448,5.726066118492556
4,2022-12-07 00:00:00,0.09138728003486998,0.025001078428425694,0.03676681099860458,0.10303759653777982,0.14747443113200684,0.074,False,False,2000,1.804476168461526,5.064476972992425,5.710111241071607
5,2022-12-07 06:00:00,0.09993255802484668,0.02534733486955477,0.036622724578442435,0.102517549076215,0.14852728286964242,0.0565,False,False,2000,1.8060365427513707,5.533252271441108,5.676382877615349
6,2022-12-07 12:00:00,0.0983370784648137,0.024852986225855415,0.036348787314106575,0.10160956790297697,0.1389708997419181,0.0565,False,False,2000,1.7831195670209843,5.514889763063008,5.698415842788023
7,2022-12-07 18:00:00,0.09773480247588594,0.02547110327621914,0.0370342486135595,0.10573082016973807,0.14967508190625903,0.061,False,False,2000,1.788559562009298,5.464442143938948,5.91150680220894
8,2022-12-08 00:00:00,0.08245457764990208,0.026159828595662567,0.036983050594251866,0.10411314344003204,0.1463872057710674,0.0985,False,False,2000,1.7996672981090798,4.581656717135303,5.785132815905712
9,2022-12-08 06:00:00,0.06274639641847757,0.026979472170590824,0.038370524588849035,0.10771874123210824,0.1505982990550591,0.167,False,False,2000,1.7995878273056076,3.486709315678313,5.985745157733574
10,2022-12-08 12:00:00,0.06791080940699566,0.02929910200222173,0.039617387538261405,0.11113369893450926,0.16199264465880517,0.1645,False,False,2000,1.8274307445252553,3.71619059219878,6.081417819386664
11,2022-12-08 18:00:00,0.0776475992914031,0.028889169077774425,0.03923578022949324,0.11079937223628179,0.15144930256659017,0.13,False,False,2000,1.8353271476420072,4.230722538549229,6.037036632876851
12,2022-12-09 00:00:00,0.0748851251822516,0.028884626932636954,0.038400625194598186,0.10838280791521061,0.1526671701453768,0.1345,False,False,2000,1.791540413040143,4.1799294415678725,6.049699304928941
13,2022-12-09 06:00:00,0.07028912386996344,0.027105938197021735,0.03859956240842873,0.10557302610327401,0.15724591538067412,0.1455,False,False,2000,1.8190543970366755,3.864047385524463,5.8037311185007665
14,2022-12-09 12:00:00,0.05746020894711766,0.028243657791941813,0.03919515912210491,0.11121669441474173,0.1533886415132577,0.201,False,False,2000,1.8078303565128824,3.178407129856612,6.151943074419174
15,2022-12-09 18:00:00,0.073645129559736,0.028715410504678705,0.03768816390140134,0.10846674529564432,0.14638303867413163,0.136,False,False,2000,1.8102428338052208,4.068245883063669,5.991833983269626
16,2022-12-10 00:00:00,0.09845933510998302,0.031015429703494798,0.04137793367055161,0.11559248019325473,0.16746075058788784,0.0795,False,False,2000,1.8304812628499414,5.378876971222757,6.314868255645768
17,2022-12-10 06:00:00,0.10366759883741371,0.030743515450715696,0.03963066103512079,0.1125514496655042,0.15510168766978452,0.065,False,False,2000,1.8344032354706394,5.651298298698022,6.1355893562097705
18,2022-12-10 12:00:00,0.11672971133383495,0.030810713637698328,0.04074806466574101,0.11452174913376925,0.16030767824484574,0.046,True,False,2000,1.821693421079761,6.407758296928276,6.286554466771334
19,2022-12-10 18:00:00,0.0850355659911571,0.028895836595694623,0.03913730145645927,0.10970201787522393,0.1616207265128329,0.103,False,False,2000,1.8317471305636217,4.642320141917841,5.98892805916224
20,2022-12-11 00:00:00,0.09164953145875729,0.02721934947715907,0.03766935594033598,0.10703864455323824,0.14852748755988232,0.082,False,False,2000,1.8372020987054585,4.988538360768039,5.826176914813047
21,2022-12-11 06:00:00,0.09567577169928623,0.029916651252119623,0.03943519666444377,0.11214240803826805,0.15449466496111855,0.084,False,False,2000,1.8784685544789776,5.0932857763926425,5.96988476442037
22,2022-12-11 12:00:00,0.09625273470933393,0.030881913374278362,0.040526961118002074,0.11169554496099299,0.16379618508003452,0.083,False,False,2000,1.8655884615288236,5.1593766092687,5.987148144637432
23,2022-12-11 18:00:00,0.10777761541413877,0.03254622486121633,0.041874287963797434,0.11867754711745539,0.16466614139316482,0.0705,False,False,2000,1.888728500160902,5.706358293685786,6.28346250439622
24,2022-12-12 00:00:00,0.13483230424288087,0.03132504198060792,0.04169498449839459,0.11524115090892649,0.15811823469606817,0.0265,True,False,2000,1.9034414085299876,7.083606757667985,6.05435766987576
25,2022-12-12 06:00:00,0.14497842520207488,0.03192982721532699,0.04204490988100139,0.11702790086327107,0.1634657281069171,0.017,True,False,2000,1.924874908489215,7.531836202065969,6.079766552472923
26,2022-12-12 12:00:00,0.14754074816310364,0.0305162652593895,0.04086572455388966,0.11332649980842734,0.15852573635612516,0.0175,True,False,2000,1.9499759704290196,7.566285451745479,5.811686991378363
27,2022-12-12 18:00:00,0.1594524384318968,0.029834328324594643,0.04099587797357865,0.1132734806849481,0.15807184002948244,0.01,True,True,2000,1.9489510773043592,8.181449000374052,5.8120227851803925
28,2022-12-13 00:00:00,0.1411335317593318,0.03116762540217463,0.040921059410042294,0.11389815689875514,0.1609282781775368,0.023,True,False,2000,1.9715196708766127,7.158616464454472,5.777175778728684
29,2022-12-13 06:00:00,0.15123230847952007,0.03148066159305883,0.040419002043365515,0.11163226460926388,0.15884200514921631,0.0135,True,False,2000,2.0009362665003705,7.55807723671403,5.579001514351493
30,2022-12-13 12:00:00,0.14694185961595854,0.03236353049048307,0.04191210464703845,0.12068617947843398,0.1676381859996072,0.0235,True,False,2000,1.9998312945878627,7.347712780254357,6.034818027152921
31,2022-12-13 18:00:00,0.14991442609606534,0.03275732472919442,0.04183356822967821,0.11834004674603107,0.16324256490326663,0.0155,True,False,2000,2.022441051493335,7.412548612251078,5.851347145997202
