window_idx,timestamp,te_bits,surr_mean,surr_std,surr_p95,surr_p99,p_value,sig95,sig99,n_valid_surrogates,h_target_bits,pct_h,surr_p95_pct
0,2022-12-06 00:00:00,0.023702689033658464,0.021162612355618976,0.0338564972643936,0.09525526755955675,0.13554686282548484,0.302,False,False,2000,1.8028594376274794,1.314727512248578,5.283565960356313
1,2022-12-06 06:00:00,0.04667133604870929,0.02157380369985105,0.0339375372386909,0.09445988949490823,0.13741291635852645,0.187,False,False,2000,1.813528830946039,2.5735094613501612,5.208623534572242
2,2022-12-06 12:00:00,0.042561098829994655,0.020514677871166797,0.03249327675698681,0.09234710825321929,0.12841486666189003,0.197,False,False,2000,1.8245915253907465,2.3326370991929255,5.061248337950197
3,2022-12-06 18:00:00,0.02387245115963493,0.021387205489595884,0.03484986248361764,0.0967859089437243,0.14179410943412238,0.31,False,False,2000,1.8198242178350665,1.3117998389995338,5.318420757080844
4,2022-12-07 00:00:00,0.025045288708312893,0.02196717533379649,0.03397292643557878,0.0939123018866971,0.13913186632968108,0.3135,False,False,2000,1.8044761686264943,1.3879534207080446,5.2044079893933946
5,2022-12-07 06:00:00,0.010861376044032731,0.02142286108178554,0.033965978280469725,0.09493284923544106,0.14367936787281074,0.387,False,False,2000,1.8060365431103453,0.6013929278156983,5.25641906846183
6,2022-12-07 12:00:00,0.00636050884287102,0.02103533272497687,0.03297880057623524,0.09155404797130184,0.13562428971873905,0.4265,False,False,2000,1.7831195668288813,0.35670680537607563,5.134487315066736
7,2022-12-07 18:00:00,0.0,0.022034184214090306,0.03518320646920434,0.09575123939893986,0.14998869954786243,1.0,False,False,2000,1.788559562242048,0.0,5.353539318473182
8,2022-12-08 00:00:00,0.001454710714980637,0.021088454038145705,0.03409116920212581,0.09239622203404614,0.14207469469809753,0.4345,False,False,2000,1.7996672977714432,0.08083220252888013,5.134072400407668
9,2022-12-08 06:00:00,0.02362956491146942,0.022619498436755096,0.03525269246751846,0.09894589585210074,0.14575274909409833,0.32,False,False,2000,1.7995878281835465,1.3130542750625536,5.498253227905745
10,2022-12-08 12:00:00,0.02076113529152467,0.020761152572466912,0.03261048579193019,0.09192264545114925,0.13821790222133634,0.3265,False,False,2000,1.8274307452001526,1.1360832877554967,5.03015754181597
11,2022-12-08 18:00:00,0.02300288519622935,0.02107459813405954,0.03368001790786906,0.0933607056418293,0.14005000045669938,0.307,False,False,2000,1.8353271473639665,1.2533397781026563,5.086869977154803
12,2022-12-09 00:00:00,0.04134341441016041,0.02281732519936815,0.035046287401566484,0.09620029367700339,0.14213330841402524,0.2285,False,False,2000,1.7915404133177488,2.3077020257442395,5.369697103223606
13,2022-12-09 06:00:00,0.028528063674887524,0.020998466432744042,0.032492406606089604,0.09010982079933558,0.13010527431312097,0.2865,False,False,2000,1.819054396675425,1.5682908508413234,4.953662791174569
14,2022-12-09 12:00:00,0.038313651151594075,0.022546320962352907,0.034709064465547446,0.09870736889992106,0.14159311802183647,0.237,False,False,2000,1.807830356181347,2.1193167279546863,5.4599906768032795
15,2022-12-09 18:00:00,0.0302254787243245,0.020855402770259414,0.0329159327131244,0.09308036546117775,0.13098038822506974,0.2645,False,False,2000,1.8102428341662866,1.6696919415369456,5.141871781199246
