window_idx,timestamp,te_bits,surr_mean,surr_std,surr_p95,surr_p99,p_value,sig95,sig99,n_valid_surrogates,h_target_bits,pct_h,surr_p95_pct
0,2022-12-06 00:00:00,0.15762204349224937,0.032377244066623116,0.04420869867671187,0.12219596807412297,0.1800283678019901,0.0205,True,False,2000,1.8028594370846331,8.742891445111036,6.77789768634007
1,2022-12-06 06:00:00,0.16709485218796394,0.032572233211633134,0.042816192548599516,0.12046922333671829,0.16739233334201445,0.0105,True,False,2000,1.813528830685532,9.213796293759522,6.642807177825771
2,2022-12-06 12:00:00,0.1573941970616357,0.0329848020693604,0.04387632618631516,0.12324235953984211,0.17802582082978544,0.021,True,False,2000,1.8245915252756937,8.62627031208279,6.754517810292928
3,2022-12-06 18:00:00,0.1570448757106456,0.028629493130167515,0.03961967816603711,0.1140998212629756,0.15877352681396634,0.0105,True,False,2000,1.8198242171696162,8.629672812844444,6.269826513268175
4,2022-12-07 00:00:00,0.15203479576333204,0.031180966829177842,0.041096842675371226,0.11796914505514622,0.1545801277958692,0.012,True,False,2000,1.8044761681785764,8.42542553037953,6.537583988943635
5,2022-12-07 06:00:00,0.18314783984875418,0.031096302019676947,0.04247922617460897,0.12318553245659132,0.1714515384181268,0.0055,True,True,2000,1.8060365433942356,10.140871208760213,6.820766329848367
6,2022-12-07 12:00:00,0.1673437674910193,0.03266188531574504,0.04308227712169457,0.12148861042047059,0.1728262995072281,0.012,True,False,2000,1.7831195671032407,9.384887619335416,6.813262142472834
7,2022-12-07 18:00:00,0.16737363763270605,0.03226062054378286,0.0434903160495922,0.1219334698953442,0.16999607784149912,0.0105,True,False,2000,1.7885595615769692,9.358013075345003,6.81741176054745
8,2022-12-08 00:00:00,0.1433619040970751,0.032596668396204335,0.04247192034630903,0.11707170001631381,0.16859786914094085,0.023,True,False,2000,1.799667297449994,7.966022625415774,6.505185718615682
9,2022-12-08 06:00:00,0.13049851576948776,0.032363540451953055,0.04339015151908421,0.12298242822209371,0.16773045020759755,0.0415,True,False,2000,1.7995878272718877,7.251578044252442,6.833921988043827
10,2022-12-08 12:00:00,0.1349522014073104,0.03389837641721174,0.04341519486530024,0.12164694000273675,0.15926985740534694,0.034,True,False,2000,1.8274307444488318,7.384805241854083,6.656719570482353
11,2022-12-08 18:00:00,0.13444954326946126,0.03322300473040698,0.0437075803570347,0.12153203091487572,0.17542605302807338,0.031,True,False,2000,1.8353271474250372,7.325644556508299,6.621818409071379
12,2022-12-09 00:00:00,0.12198072271772417,0.03573222493904072,0.04566269970025885,0.1295276243163879,0.18212158366999426,0.062,False,False,2000,1.791540412935277,6.808706174697438,7.229958273962048
13,2022-12-09 06:00:00,0.14405972125819708,0.03447034234462599,0.04330153491122924,0.122701304869706,0.1738702488303797,0.0305,True,False,2000,1.8190543966898103,7.919483964874663,6.745334559152787
14,2022-12-09 12:00:00,0.1476154944488984,0.03722416175452505,0.04534672928501184,0.1297839506337836,0.18188755239704846,0.0275,True,False,2000,1.8078303562957778,8.165339957636332,7.178989454503315
15,2022-12-09 18:00:00,0.1645186498325606,0.03705012014844933,0.0458898581786761,0.12940134313594648,0.17052851934307012,0.014,True,False,2000,1.8102428343119847,9.08820886978342,7.148286444405554
16,2022-12-10 00:00:00,0.16017429067281727,0.03710056337029717,0.04544605388121207,0.12840012015437702,0.18051732324691822,0.0175,True,False,2000,1.8304812625471165,8.750392257494873,7.014555285625165
17,2022-12-10 06:00:00,0.14931031790588348,0.03457120424078369,0.043747484560197135,0.12626005436595242,0.1786126361235603,0.0195,True,False,2000,1.8344032349719832,8.139449116713092,6.882895317608878
18,2022-12-10 12:00:00,0.14602295489193134,0.038384569783313977,0.04650917220660738,0.13210549217786968,0.18333398230009423,0.034,True,False,2000,1.8216934210105484,8.015780987501618,7.251796084578643
19,2022-12-10 18:00:00,0.13146702489380618,0.037119003158826415,0.045049454928817435,0.13085761393540182,0.17097559035510107,0.049,True,False,2000,1.8317471305750395,7.177138301427818,7.14386891897692
20,2022-12-11 00:00:00,0.14655213218419572,0.03852548940936206,0.044569206491586376,0.12716858360546818,0.1781412397583873,0.028,True,False,2000,1.8372020986896962,7.976919484727215,6.921861437898726
21,2022-12-11 06:00:00,0.14893275147391377,0.03782134890588068,0.04493594847678876,0.1278029979214397,0.1734004083903504,0.0265,True,False,2000,1.8784685548870956,7.928413338964053,6.803573985252111
22,2022-12-11 12:00:00,0.16358026126879616,0.03985051343216199,0.04582155944559166,0.1292154448575224,0.17189870526020565,0.0155,True,False,2000,1.8655884614936435,8.768292935186205,6.926256649018338
23,2022-12-11 18:00:00,0.18184045023142328,0.039640163683341056,0.046323611529449055,0.13310082442016302,0.17819766433826031,0.0075,True,True,2000,1.8887285001669405,9.6276648663559,7.0471126161541235
24,2022-12-12 00:00:00,0.1990372994630852,0.03995678717213814,0.04568241482819485,0.1283975699704265,0.1838315392169659,0.006,True,True,2000,1.9034414077153363,10.456707448745997,6.745548849047032
25,2022-12-12 06:00:00,0.1897333186071737,0.04074560363599475,0.047541209109268914,0.1342101697651234,0.18740036791691614,0.01,True,True,2000,1.924874908235972,9.85691682069109,6.972409957180993
26,2022-12-12 12:00:00,0.18128637358416744,0.03700912960045071,0.045078053522536674,0.13053845522757257,0.17261026678577324,0.0075,True,True,2000,1.9499759699357138,9.296851673005182,6.694362250621793
27,2022-12-12 18:00:00,0.19550692134631362,0.04044690771921443,0.04541629190385361,0.1298232314975757,0.17494041537468555,0.006,True,True,2000,1.9489510767950688,10.03139194585699,6.661184728713769
28,2022-12-13 00:00:00,0.240112155372157,0.040504475898765394,0.047360791531266454,0.13767794874927075,0.18303954322707516,0.001,True,True,2000,1.9715196705696827,12.179039294230074,6.983341368817683
29,2022-12-13 06:00:00,0.22690446319257473,0.04157060666229519,0.047272908642000754,0.13475851597425387,0.18482205183090616,0.002,True,True,2000,2.0009362672600566,11.33991456425956,6.7347730249690985
30,2022-12-13 12:00:00,0.22620820802975306,0.038390920242272364,0.04483708382852683,0.1303616936694472,0.17479067702652265,0.0,True,True,2000,1.9998312949571,11.311364543607946,6.5186345467327875
31,2022-12-13 18:00:00,0.21586224886380487,0.042848315672395915,0.04893971205264498,0.13880362843170996,0.19954060225617212,0.0035,True,True,2000,2.0224410514954854,10.673351824231734,6.863173012092105
32,2022-12-14 00:00:00,0.22846592427283688,0.040411429828378954,0.046573730595118004,0.13343298496491704,0.1739244759356443,0.0005,True,True,2000,2.014452148508524,11.34134282822207,6.623785283939815
33,2022-12-14 06:00:00,0.2253543695535792,0.04138371646591719,0.04660149564520607,0.13531391704464793,0.1787677703099317,0.0015,True,True,2000,1.9941790053724167,11.300608869437669,6.7854448713032065
34,2022-12-14 12:00:00,0.2080176470982008,0.03877983167766332,0.04537339103927296,0.1258533406058088,0.17992855813287184,0.0045,True,True,2000,2.0005434919642617,10.398056724773115,6.290957487869356
35,2022-12-14 18:00:00,0.2206894276171869,0.038255731602616395,0.04462258595693686,0.12671020648980372,0.17212973367169906,0.0005,True,True,2000,2.0015713119812046,11.025808888055208,6.330536700407782
36,2022-12-15 00:00:00,0.21940109442252023,0.04043237651762121,0.04698091771169059,0.13442539325083258,0.1821594277409311,0.003,True,True,2000,2.025400054069722,10.83248190803927,6.636979839154539
37,2022-12-15 06:00:00,0.2116575255859135,0.04074638610453809,0.04593393256558133,0.13111164964775726,0.17136136324449297,0.0035,True,True,2000,2.0369606137386733,10.390850179348021,6.436631556027617
38,2022-12-15 12:00:00,0.22352414421444486,0.042119774882772035,0.047117722371965466,0.1319603327123102,0.1781302541484617,0.0025,True,True,2000,2.011400413086189,11.112861604292949,6.5606197480012
39,2022-12-15 18:00:00,0.22170367413396228,0.04271335093407642,0.04837448720006656,0.13833144514087903,0.1860917744162025,0.003,True,True,2000,2.0072116723455724,11.045355962626774,6.891721837150773
40,2022-12-16 00:00:00,0.21025853886442314,0.03925310356701987,0.04613078585579691,0.12883045107648117,0.17837684984588367,0.002,True,True,2000,2.0161369157288176,10.428782749033507,6.389965387341265
41,2022-12-16 06:00:00,0.1988514939151178,0.03941663740115336,0.04677304844001539,0.13301334780389262,0.1826275103671043,0.0075,True,True,2000,2.007446988594158,9.905690912135926,6.625995533612754
42,2022-12-16 12:00:00,0.20432415629069178,0.04112226975503758,0.04776629711292884,0.136257132330682,0.18466415678020176,0.0045,True,True,2000,1.9922525962085254,10.255936254245219,6.839350220448664
43,2022-12-16 18:00:00,0.2048533006320172,0.039812137348216994,0.04694983392579128,0.13119595765048378,0.17666292099531916,0.005,True,True,2000,1.969761325499696,10.399904698100888,6.660500231783235
44,2022-12-17 00:00:00,0.22467856587719212,0.038883662398676674,0.04562477624977676,0.12865506277951655,0.18389388525573133,0.003,True,True,2000,1.974644917322236,11.378175585202063,6.515351780510609
45,2022-12-17 06:00:00,0.2420778354641358,0.04292504542179016,0.04732990431919511,0.13726602257165998,0.1834204196989399,0.001,True,True,2000,1.9240669030592146,12.581570582563348,7.134160582119609
46,2022-12-17 12:00:00,0.24955029597346767,0.04131700906980508,0.044856502040477156,0.12869656131864032,0.17553616569152847,0.0005,True,True,2000,1.9107459889230998,13.060359536021569,6.735409210052769
