window_idx,timestamp,te_bits,surr_mean,surr_std,surr_p95,surr_p99,p_value,sig95,sig99,n_valid_surrogates,h_target_bits,pct_h,surr_p95_pct
0,2022-12-06 00:00:00,0.9939335066724957,0.05965623231369013,0.06425187559392154,0.1836770285207316,0.246990556929022,0.0,True,True,2000,1.8474174544680393,53.80124044344363,9.942367280145737
1,2022-12-06 06:00:00,1.0025443344300886,0.05308505980875162,0.06275363699131356,0.17900563932635058,0.24734472885716355,0.0,True,True,2000,1.864199285716303,53.778817646358526,9.602280222823342
2,2022-12-06 12:00:00,1.0036014038232097,0.051937666448298246,0.06165090086305154,0.17876529432874932,0.23997775649217404,0.0,True,True,2000,1.8709242714761751,53.64201101690554,9.554918766845757
3,2022-12-06 18:00:00,0.9873721140364301,0.051074125201680864,0.05900612291572115,0.16402115628205283,0.24911128786762848,0.0,True,True,2000,1.8935830290561566,52.14305889341324,8.661946889321671
4,2022-12-07 00:00:00,0.9878188174747998,0.04939958626108751,0.05896831514116506,0.16486120560251766,0.23463790597055564,0.0,True,True,2000,1.8830751972000046,52.45774671896345,8.754892308477869
5,2022-12-07 06:00:00,0.965184139470661,0.0467411201111467,0.05684917779043342,0.16003829100891753,0.22335342688057128,0.0,True,True,2000,1.8558148978053826,52.008642705263966,8.623612796630356
6,2022-12-07 12:00:00,0.9670429477588393,0.048994620844126834,0.05798182333976516,0.16755106851810653,0.2243699982719871,0.0,True,True,2000,1.868061670715541,51.767185362163325,8.969247169121985
7,2022-12-07 18:00:00,0.9584507229136026,0.04480230974143883,0.055119298798987346,0.15609567656212245,0.22783521567516538,0.0,True,True,2000,1.8740616453880652,51.142966682674654,8.329271181994628
8,2022-12-08 00:00:00,0.9767177823369103,0.04631979012725098,0.057087331449222324,0.15558265300521082,0.2330867182623465,0.0,True,True,2000,1.8497765758969253,52.80193268007605,8.410888916666675
9,2022-12-08 06:00:00,0.9867905882468196,0.04412018835843157,0.05423033172460442,0.15264072446234675,0.22341937728271347,0.0,True,True,2000,1.863394205713546,52.95661997987966,8.191542293859195
10,2022-12-08 12:00:00,0.960687594033602,0.043311423920218306,0.05511472883431831,0.15848045690451787,0.214847364041103,0.0,True,True,2000,1.8687188634890495,51.40888834610041,8.480700869504897
11,2022-12-08 18:00:00,0.9360421705835927,0.04197065827935049,0.053372512269510175,0.14637131826941968,0.2197389286334971,0.0,True,True,2000,1.8518483721519978,50.546372190064126,7.904066038588481
12,2022-12-09 00:00:00,0.9714524423362901,0.04267037607199501,0.05323661260606612,0.14945658751473123,0.2115858705203855,0.0,True,True,2000,1.8328088382647922,53.00347870735993,8.154510410165248
13,2022-12-09 06:00:00,0.9718292096290633,0.04159370082084193,0.05370123672365963,0.14525085056287101,0.22113351188586164,0.0,True,True,2000,1.8304549397989645,53.09222251249722,7.935232242254685
14,2022-12-09 12:00:00,0.9942495387894662,0.041856648921052314,0.05432838291885015,0.15271660358817488,0.2139307801127521,0.0,True,True,2000,1.8511061889912521,53.71110229669082,8.250018529266372
15,2022-12-09 18:00:00,0.9782277013789916,0.0381734609015789,0.04989514342629203,0.1428440268491428,0.19495547947042033,0.0,True,True,2000,1.8352432612949074,53.30234536258565,7.783383808659522
16,2022-12-10 00:00:00,1.0363632812840742,0.03996788139288755,0.05276681964339726,0.14303584133205027,0.2212048771242445,0.0,True,True,2000,1.8605430583382399,55.70219278933061,7.687854397726435
17,2022-12-10 06:00:00,1.0267081432069156,0.03854884517541192,0.05058032458438376,0.14092890603134406,0.20325500735895177,0.0,True,True,2000,1.8673916591025952,54.98086800389355,7.546831718155456
18,2022-12-10 12:00:00,1.0101696957825756,0.04124808235737858,0.05237343643563552,0.14694899721673912,0.2180592650864682,0.0,True,True,2000,1.844577040613824,54.76429954079983,7.9665415963238155
19,2022-12-10 18:00:00,0.9749770410394535,0.03940321277682074,0.05130384873091252,0.14504787794771415,0.20640747214385174,0.0,True,True,2000,1.8539306331005228,52.58972604648628,7.823802862846889
20,2022-12-11 00:00:00,1.0284629008884867,0.04045561362222371,0.05366508451964707,0.151008765906385,0.21864920526238954,0.0,True,True,2000,1.890327984648557,54.40658495460484,7.988495495635378
21,2022-12-11 06:00:00,1.0282772795220054,0.04166873575568931,0.055716172322449686,0.1516672013022252,0.23276635022383232,0.0,True,True,2000,1.868026984094951,55.0461684053349,8.119111907567392
22,2022-12-11 12:00:00,1.0135195740804002,0.04261862546802428,0.05442414693726571,0.1509866811431923,0.21536800420107288,0.0,True,True,2000,1.8647965348898774,54.350142501752984,8.096683917964732
23,2022-12-11 18:00:00,0.9724346140073664,0.0377802631123233,0.050317437490779625,0.14174063436942372,0.20512843001603756,0.0,True,True,2000,1.8396594874621441,52.85948952155619,7.704721190819853
24,2022-12-12 00:00:00,0.9863733533414232,0.036457074089202124,0.050567272252547944,0.1444779354077417,0.20173796639849276,0.0,True,True,2000,1.8539509864907584,53.20385277328582,7.7929749200768255
