window_idx,timestamp,te_bits,surr_mean,surr_std,surr_p95,surr_p99,p_value,sig95,sig99,n_valid_surrogates,h_target_bits,pct_h,surr_p95_pct
0,2022-12-06 00:00:00,0.08328117249164774,0.05895202533978623,0.05730046704033935,0.17043659971847616,0.21741861230965437,0.3095,False,False,2000,1.6501821425089718,5.046786675622685,10.328350751592836
1,2022-12-06 06:00:00,0.09617128635937841,0.058823558933943317,0.057557279902353806,0.16783510822478276,0.2287652132649197,0.243,False,False,2000,1.6370107165021666,5.874811043685133,10.252535706265832
2,2022-12-06 12:00:00,0.12376713398262687,0.05081500875983184,0.05621646102784891,0.16255038501284416,0.2154219195311959,0.1215,False,False,2000,1.6347219897343352,7.571142662780277,9.943610352929849
3,2022-12-06 18:00:00,0.12340826236634116,0.05070094968567797,0.05507477130025972,0.156667551928508,0.22288594420692748,0.1095,False,False,2000,1.6457100123129578,7.498785414381566,9.519754437680069
4,2022-12-07 00:00:00,0.14606952028265846,0.04557948505275432,0.05274163983269197,0.14827729128002262,0.21624678218420715,0.053,False,False,2000,1.550648113697324,9.419901200819455,9.562278506016057
5,2022-12-07 06:00:00,0.16081431666111806,0.046354494991670464,0.05363411102429169,0.15464742716826926,0.20361223683995516,0.041,True,False,2000,1.5450389492141208,10.408431240061343,10.009289878868762
6,2022-12-07 12:00:00,0.16838074450195456,0.04207082131802061,0.050783483397450875,0.14462877918264644,0.19654456731508976,0.0215,True,False,2000,1.5824048151058558,10.640813456491577,9.139809093223178
7,2022-12-07 18:00:00,0.1716156700525705,0.04271447846489424,0.05261987842122692,0.14921067883379555,0.2029112276018192,0.0275,True,False,2000,1.5827030916196576,10.843200532131885,9.427584973066613
8,2022-12-08 00:00:00,0.1922521427404559,0.04512325393656802,0.05262667717458083,0.14886971279216668,0.20475845184890554,0.015,True,False,2000,1.5670737952309173,12.268225231353986,9.499853372905767
9,2022-12-08 06:00:00,0.1915560274463816,0.043831167893887545,0.05193012976843559,0.1470682113265452,0.19476573011133452,0.0125,True,False,2000,1.541752786727943,12.42456177769721,9.539026787729544
10,2022-12-08 12:00:00,0.1655667148338501,0.04813033709750186,0.05540881166799347,0.15749969133216224,0.21892090382281082,0.04,True,False,2000,1.5613763038256117,10.603895705870919,10.087234636920249
11,2022-12-08 18:00:00,0.16982136463691966,0.045616464822539504,0.051974771003048606,0.14784310612292254,0.20243727460205274,0.025,True,False,2000,1.5650538617174747,10.850831961179876,9.446518726242491
12,2022-12-09 00:00:00,0.1738643004839683,0.04879668096460789,0.054899153985487205,0.15631214911854258,0.21483050108114382,0.035,True,False,2000,1.5009344666877822,11.583736954728403,10.414322049881871
13,2022-12-09 06:00:00,0.19184221830345558,0.04429460889308651,0.05236351769306684,0.14771399634367255,0.19760970482710727,0.0155,True,False,2000,1.4880357868738505,12.89231213360053,9.92677714115992
14,2022-12-09 12:00:00,0.17768971631442185,0.04132553999455908,0.05019084901289646,0.14234631323033534,0.20073347867570504,0.0195,True,False,2000,1.4909007952213922,11.918278995084695,9.547671695298648
15,2022-12-09 18:00:00,0.20445646248405816,0.0364512823888829,0.04702607104469085,0.13310516848770393,0.18438670007480507,0.0055,True,True,2000,1.5090410482731007,13.54876745851491,8.820513440640022
16,2022-12-10 00:00:00,0.2164620548176374,0.04048118724527709,0.05010406068121644,0.1420476669337999,0.18889611938934112,0.0045,True,True,2000,1.5006688839822824,14.424371500475052,9.465623526280629
17,2022-12-10 06:00:00,0.19590215779156192,0.040274670676537935,0.05076164949214751,0.13980395816606805,0.20693290868826406,0.0135,True,False,2000,1.5329275504813518,12.779609690624131,9.120062988115027
18,2022-12-10 12:00:00,0.18699739841063823,0.04176264741985671,0.049967278921951075,0.14422265926678451,0.18888584427296273,0.0105,True,False,2000,1.542126116560639,12.125947184377717,9.35219614777294
19,2022-12-10 18:00:00,0.19206665100256548,0.037264189588697066,0.04768563029523267,0.13582834424127999,0.19249407389829298,0.0105,True,False,2000,1.5264076613216997,12.58291974479852,8.898562794402363
20,2022-12-11 00:00:00,0.19790181128177808,0.04301660609035305,0.05096313303563609,0.14600010987076478,0.20333643439557114,0.011,True,False,2000,1.5012414237048624,13.182544003707477,9.725291852822453
21,2022-12-11 06:00:00,0.19289321442949076,0.042865586375910036,0.05005292490242156,0.14179167879456914,0.19050388227130063,0.0095,True,True,2000,1.480787427120584,13.026394666557565,9.57542427749305
22,2022-12-11 12:00:00,0.2356479593524554,0.04654514963575537,0.05369802128362783,0.1542977620690296,0.2111648666240255,0.004,True,True,2000,1.473106355793092,15.996669787334335,10.474312425728328
23,2022-12-11 18:00:00,0.23019529548968243,0.04325232936749884,0.05136124921357596,0.14743905101114493,0.19658732200141138,0.0015,True,True,2000,1.471995497801655,15.638315187340352,10.016270513825425
24,2022-12-12 00:00:00,0.25309556574733433,0.04432878027283558,0.051228208030944127,0.14592935635820944,0.20200309187282856,0.0015,True,True,2000,1.4559717465906121,17.38327452713266,10.022815119862463
